[literature] bookID;title;authors;average_rating;language_code;  num_pages;ratings_count;publication_date;publisher  # header
[NYC-galleries] Antiquarium Fine Ancient Arts Gallery Ltd;(212) 734-9776;948 Mad Ave;New York;10001.00000000;http://local.botw.org/New_York/New_York/Antiquarium_Fine_Ancient_Arts_Gallery_LTD/950985.html
[NYC-galleries] Anton Kern Gallery Inc;(212) 965-1706;532 W 20th St;New York;10011.00000000;http://antonkerngallery.com/artist.php?aid=16
[NYC-galleries] Apex Art;(212) 431-5270;291 Church St;New York;10013.00000000;http://www.apexart.org/
[NYC-galleries] April's Gallery;(212) 694-4538;501 W 145th St;New York;10031.00000000;http://find.mapmuse.com/details/art-galleries/9528834/aprils-gallery
[NYC-galleries] Arader W Graham Gallery;(212) 628-3668;29 E 72nd St;New York;10021.00000000;http://www.aradergalleries.com/
[NYC-galleries] Arash Gallery;(212) 759-4999;1051 2nd Ave;New York;10022.00000000;http://www.leftlinks.org/photography/main.php
[NYC-galleries] Arcadia Fine Arts;(212) 965-1387;51 Greene St;New York;10013.00000000;http://www.arcadiafinearts.com/home.html
[NYC-galleries] Archibald Arts;(212) 247-5087;602 10th Ave;New York;10036.00000000;http://www.archibaldarts.com/
[NYC-galleries] Archive Consulting & Management Services;(212) 242-7767;511 W 25th St;New York;10001.00000000;http://www.yellowpages.com/info-1271752/Archive-Consulting-Management-Services
[NYC-galleries] Ariel Meyerowitz Gallery;(917) 685-0089;4720 Center Blvd.;Long Island City;11109.00000000;http://www.arielmeyerowitz.com/
[NYC-galleries] Ariston Development Group;(212) 924-1688;78 Horatio St;New York;10014.00000000;http://www.yellowbot.com/ariston-development-group-new-york-ny.html
[NYC-galleries] Arleen G Becker Gallery Inc;(347) 525-7074;200 Lexington Avenue;New York;10022.00000000;http://www.agbgallery.com/
[NYC-galleries] Art & Interiors Inc;(212) 754-9900;979 3rd Ave;New York;10022.00000000;http://www.ziplocal.com/companies/102881788-Art-Interiors-Inc
[NYC-galleries] Art Advice Corporate Art Consultants;(212) 683-5611;200 E 33rd St;New York;10016.00000000;http://www.artadvice-ny.com/
[NYC-galleries] Art Advisory Svces Inc;(212) 935-1272;530 Park Ave;New York;10065.00000000;http://www.artadvisoryservices.com/
[NYC-galleries] Art Asap;(212) 258-3598;444 W 50th St;New York;10019.00000000;http://www.livevillage.com/newyork/art/art-asap-444-w-50th-st.html
[NYC-galleries] Art Auction Advisory Svces;(212) 935 1272;530 Park Avenue;New York;10065.00000000;http://www.artadvisoryservices.com/newsletter_08-sep.pdf
[NYC-galleries] Art Avenues Inc;(212) 874-6305;240 W End Ave;New York;10023.00000000;http://www.merchantcircle.com/business/Art.Avenues.Inc.New.York.NY.212-874-6305
[NYC-galleries] Art Finds;(212) 724-4132;140 Riverside Dr;New York;10024.00000000;http://newyork.citysearch.com/profile/7169370/new_york_ny/art_finds.html
[NYC-galleries] Art Gallery & Custom Framing;(212) 473-6802;799 Broadway;New York;10003.00000000;http://local.botw.org/New_York/New_York/799_Art_Gallery_and_Custom_Framing/112964310.html
[NYC-galleries] Art In General;(212) 219-0473;79 Walker St;New York;10013.00000000;http://www.artingeneral.org/
[NYC-galleries] Art Loft Gallery;(212) 343-3005;199 Lafayette St;New York;10012.00000000;http://m.nyc.com/arts__attractions/art_loft_gallery.1697/whats_nearby.aspx?sec=att
[NYC-galleries] Art Merchandising and Media Inc;(212) 759-0777;26 E 64th St;New York;10021.00000000;http://www.nyc.com/arts__attractions/art_merchandising_and_media_inc.912/map_location.aspx
[NYC-galleries] Art Metaphysics Education;(212) 736-0999;323 W 39th St;New York;10018.00000000;http://www.nyc.com/arts__attractions/art_metaphysics_education.881/editorial_review.aspx
[NYC-galleries] Art Placement International;(212) 517-8740;957 Park Ave;New York;10028.00000000;http://m.nyc.com/arts__attractions/art_placement_international.449/map_location.aspx
[NYC-galleries] Art Projects International Inc;(212) 343-2599;429 Greenwich St;New York;10013.00000000;http://www.artprojects.com/
[NYC-galleries] Art Resources Transfer Inc;(646) 486-2387;210 11th Ave;New York;10001.00000000;http://www.artresourcestransfer.org/
[NYC-galleries] Art Student Showcase Inc;(212) 941-9471;248 Lafayette St;New York;10012.00000000;http://www.yellowbot.com/art-student-showcase-incorporated-new-york-ny.html
[NYC-galleries] Art Vue;(212) 995-2008;441 3rd St;Brooklyn;11215.00000000;http://www.artvue.com/
[NYC-galleries] Art Wise;(212) 989-3348;133 W 25th St;New York;10001.00000000;http://www.yellowspinny.com/art+wise/bus-41875/
[NYC-galleries] Arte Primitivo-Howard S Rose Gallery;(212) 570-6999;3 E 65th St;New York;10021.00000000;http://www.arteprimitivo.com/
[NYC-galleries] Artefina International Inc;(718) 946-7948;246 Avenue U;Brooklyn;11223.00000000;http://www.nyc.com/arts__attractions/artefina_international_inc.1933/whats_nearby.aspx
[NYC-galleries] Artemis Fine Arts Inc;(212) 288-8488;23 E 73rd St;New York;10021.00000000;http://newyork.maplist.org/viewthread.php?tid=414560
[NYC-galleries] Artenova Ltd;(212) 581-8815;1780 Broadway;New York;10019.00000000;http://ny.citysquares.com/manhattan/clinton/arts-entertainment/artists-art-dealers/artenova-ltd
[NYC-galleries] Arterres;(212) 343-1196;242 Lafayette St;New York;10012.00000000;http://www.ibegin.com/directory/us/new-york/new-york/arterres-242-lafayette-st/
[NYC-galleries] Artique-the Art of Framing Inc;(212) 665-0549;2580 Broadway;New York;10025.00000000;http://www.artiqueonline.com/
[NYC-galleries] Artist Prod Gallery;(212) 477-5699;448 Broadway;New York;10013.00000000;http://www.nyc.com/arts__attractions/artist_prod_gallery.569/editorial_review.aspx
[NYC-galleries] Artists Space;(212) 226-3970;38 Greene St;New York;10013.00000000;http://www.artistsspace.org/
[NYC-galleries] Artlife Gallery;(212) 255-9900;155 Ave of the Americas;New York;10013.00000000;http://www.yellowspinny.com/artlife+gallery/bus-42410/
[NYC-galleries] Art-Lore Inc;(718) 389-7988;1155 Manhattan Ave;Brooklyn;11222.00000000;http://www.merchantcircle.com/business/Art.Lore.Inc.718-389-7988
[NYC-galleries] Artrepreneur;(212) 861-3156;945 5th Ave;New York;10021.00000000;http://www.theartrepreneur.com/
[NYC-galleries] Arts Action Research;(718) 797-3661;423 Atlantic Ave;Brooklyn;11217.00000000;http://www.artsaction.com/
[NYC-galleries] Arts at University Settlement/Speyer Hall;(212) 674-9120;185 Eldridge St.;New York;10002.00000000;http://www.universitysettlement.org/
[NYC-galleries] Arts Du Monde;(212) 243-4477;40 W 25th St;New York;10010.00000000;http://www.artsdumonde.net/
[NYC-galleries] Arts India;(212) 725-6092;206 5th Ave;New York;10010.00000000;http://www.merchantcircle.com/blogs/Arts.India.212-725-6092
[NYC-galleries] Arts Proper International Inc;(212) 586-2810;24 W 57th St;New York;10019.00000000;http://www.nyc.com/arts__attractions/arts_proper_international_inc.1747/whats_nearby.aspx
[NYC-galleries] Artscope Inc;(212) 838-0475;502 Park Ave;New York;10022.00000000;http://local.botw.org/New_York/New_York/Artscope_Inc/1103231.html
[NYC-galleries] Ash Fine Art;(212) 734-0100;51 E 78th St;New York;10021.00000000;http://local.botw.org/New_York/New_York/Ash_Fine_Art/56447074.html
[NYC-galleries] Asher Gallant Gallery;(212) 755-6770;62 E 55th St;New York;10022.00000000;http://www.nyc.com/arts__attractions/asher_gallant_gallery.1791/whats_nearby.aspx
[NYC-galleries] Ashione Art Gallery;(212) 229-0899;41 Perry St;New York;10014.00000000;http://www.yelp.com/biz/ashione-art-gallery-new-york
[NYC-galleries] Ashoka Crafts;(212) 579-9040;202 W 77th St;New York;10024.00000000;http://www.ashokacrafts.com/
[NYC-galleries] Atelier A-E Ent;(212) 620-8103;35 West 23rd Street;New York;10010.00000000;http://www.atelierae.com/Contact.php
[NYC-galleries] Atelier International Art Group Inc;(212) 431-0630;594 Broadway;New York;10012.00000000;http://www.atelierart.com/
[NYC-galleries] Atlantic Gallery;(212) 219-3183;135 West 29th St;New York;10001.00000000;http://www.atlanticgallery.org/
[NYC-galleries] Atmosphere Galleries Inc;(212) 343-9115;134 10th Ave;New York;10011.00000000;http://www.city-data.com/businesses/485663918-atmosphere-galleries-inc-new-york-ny.html
[NYC-galleries] Audiello Fine Art Inc;(212) 675-9082;526 W 26th St;New York;10001.00000000;http://www.massimoaudiello.com/
[NYC-galleries] Audrey C Art & Jewels;(212) 755-8979;167 E 61st St;New York;10021.00000000;http://wap.outalot.com/listings/278910-Audrey-C-Art-Jewels
[NYC-galleries] Australian Aboriginal Fine Art Gallery Of New York;(917) 459-8874;1255 5th Ave;New York;10029.00000000;http://www.aboriginalvisions.com/
[NYC-galleries] Av Art Gallery & Custom Framing Inc;(646) 486-3781;235 8th Ave;New York;10011.00000000;http://loqal.com/av+art+gallery+custom+framing+inc.9.54033737p.home.html
[NYC-galleries] Available Art Llc;(917) 237-1668;204 Dean St;Brooklyn;11217.00000000;http://www.nyc.com/arts__attractions/available_art_llc.905/map_location.aspx
[NYC-galleries] AVC Contemporary Arts Gallery;(212) 888-1122;41 E. 57th St.;New York;10022.00000000;http://friendseat.com/New-York-NY/Art-Museums-Galleries/AVC-Contemporary-Arts-Gallery
[NYC-galleries] Avshalom Eitan Fine Arts;(212) 928-0760;461 Fort Washington Ave;New York;10033.00000000;http://fine-art.d-vers.com/
[NYC-galleries] Axelle Fine Art;(718) 246-1800;312 Atlantic Ave;Brooklyn;11201.00000000;http://www.axelle.com/
[NYC-galleries] Axelle Fine Arts Gallery Ltd;(212) 226-2262;148 Spring St;New York;10012.00000000;http://www.axelle.com/index.html
[NYC-galleries] Aztec Marketing Co;(212) 791-3317;90 John St;New York;10038.00000000;http://www.merchantcircle.com/business/Aztec.Marketing.Co.New.York.NY.212-791-3317
[NYC-galleries] Back To Africa Imports;(212) 462-4848;6 W 26th St;New York;10010.00000000;http://www.back2africa.com/
[NYC-galleries] Back To Roots Inc;(718) 649-3297;440 Montauk Ave;Brooklyn;11208.00000000;http://www.merchantcircle.com/business/Back.to.Roots.Inc.718-649-3297
[NYC-galleries] Bag One Arts;(212) 595-5537;110 W 79th St;New York;10024.00000000;http://local.botw.org/New_York/New_York/Bag_One_Arts/1353721.html
[NYC-galleries] Balalaika Arts & Crafts From Russia & Former Ussr;(212) 722-2594;313 E 95th St;New York;10128.00000000;http://local.botw.org/New_York/New_York/Balalaika_Arts_and_Crafts_From_Russia_and_Former_Ussr/34339337.html
[NYC-galleries] BALMAR REALTY;(212) 702-0132;155 E 55TH ST;New York;10022.00000000;http://www.nyc.com/arts__attractions/balmar_realty.1777/map_location.aspx
[NYC-galleries] Barbara Gladstone Gallery;(212) 206-9300;515 W 24th St;New York;10011.00000000;http://www.gladstonegallery.com/
[NYC-galleries] Baron Boisante Editions;(212) 924-9940;421 Hudson St;New York;10014.00000000;http://www.baronboisante.com/
[NYC-galleries] Barrington Gallery of London Ltd;(212) 302-9546;572 5th Ave;New York;10036.00000000;http://gallerydriver.com/?method=Gallery.GalleryDetail&GalleryID=489C5407-3048-28EB-92AE16503A57B774
[NYC-galleries] Bayo Studios;1-800-939-2296;210 Varet Street;Brooklyn;11206.00000000;http://bayostudio.com/
[NYC-galleries] Beadleston Gallery;(212) 581-7544;724 5th Ave;New York;10019.00000000;http://www.artincontext.org
[NYC-galleries] Behr Thyssen Ltd;(212) 431-7459;165 Hudson Street;New York;10013.00000000;http://www.behr-thyssen.com/
[NYC-galleries] Belanthi;(718) 624-9420;142 Court St;Brooklyn;11201.00000000;http://yp.blogflux.com/directory/us/new-york/brooklyn/belanthi-142-court-st/
[NYC-galleries] Bellwether Gallery;(212) 929-5959;134 10th Ave;New York;10011.00000000;http://www.bellwethergallery.com/
[NYC-galleries] Bench Dogs;(718) 486-7338;60 Broadway;Brooklyn;11211.00000000;http://yp.blogflux.com/directory/us/new-york/brooklyn/bench-dogs-60-broadway/
[NYC-galleries] Benedetti Gallery Inc;(212) 226-2238;52 Prince St;New York;10012.00000000;http://www.wcities.com/en/record/298,64993/33/record.html
[NYC-galleries] Bernarducci Meisel Gallery;(212) 593-3757;37 W 57th St;New York;10019.00000000;http://www.bernarduccimeisel.com/index.php
[NYC-galleries] Bernstein David Primitive Art;(212) 794-0389;737 Park Ave;New York;10021.00000000;http://www.precolumbianart4sale.com/
[NYC-galleries] Berry-Hill Galleries Inc;(212) 744-2300;11 E 70th St;New York;10021.00000000;http://www.berry-hill.com/home.html
[NYC-galleries] Beverly Sacks Fine Art;(212) 583-9798;229 E 60th St;New York;10022.00000000;http://sacksfineart.com/
[NYC-galleries] Beyond the Wall;(212) 622-7350;529 5th Ave;New York;10017.00000000;http://shop.beyondthewall.com/
[NYC-galleries] BICYCLE PAINTINGS.COM;(917) 771-8537;106 Ridge Street;New York;10002.00000000;http://www.bicyclepaintings.com/
[NYC-galleries] Big Cat Gallery;(212) 982-6210;154 Orchard Street;New York;10002.00000000;http://www.tonyfitzpatrick.com/big_cat_gallery.htm
[NYC-galleries] Bill Bace Gallery;(212) 219-0959;39 Wooster St;New York;10013.00000000;http://www.yellowbot.com/bill-bace-gallery-new-york-ny.html
[NYC-galleries] Bill Hodges Gallery;(212) 333-2640;24 W 57th St;New York;10019.00000000;http://www.billhodgesgallery.com/
[NYC-galleries] Bitforms;(212) 366-6939;529 W 20th St;New York;10011.00000000;http://www.bitforms.com/index.php
[NYC-galleries] Black & Black Art Gallery;(718) 658-9203;9215 Merrick Blvd;Jamaica;11433.00000000;http://www.yelp.com/search?find_loc=Jamaica%2C+Queens%2C+NY&cflt=galleries
[NYC-galleries] Black & White Gallery Inc;(718) 599-8775;483 Driggs Ave;Brooklyn;11211.00000000;http://www.blackandwhiteartgallery.com/
[NYC-galleries] Bleier Milton A Corp;(212) 533-1730;386 Park Ave;New York;10016.00000000;http://miltonbleier.com/
[NYC-galleries] Blue Mountain Gallery Inc;(646) 486-4730;530 W 25th St;New York;10001.00000000;http://www.bluemountaingallery.org
[NYC-galleries] Blum Peter-Blum Arts;(212) 343-0441;99 Wooster St;New York;10012.00000000;http://peterblumgallery.com/exhibitions
[NYC-galleries] Blumka Gallery;(212) 734-3222;209 E 72nd St;New York;10021.00000000;http://www.blumkagallery.com/
[NYC-galleries] Bodanna Inc;(212) 388-0078;123 E 7th St;New York;10009.00000000;http://www.merchantcircle.com/business/Bodanna.Inc.New.York.NY.212-388-0078
[NYC-galleries] Bolivar Arellano Gallery;(212) 420-1263;420 E 9th St;New York;10009.00000000;http://www.bolivararellanogallery.com/
[NYC-galleries] Bonakdar Jancou Gallery;(212) 414-4144;521 W 21st St;New York;10011.00000000;http://www.tanyabonakdargallery.com/
[NYC-galleries] BORDEN JANET INC;(212) 431-0166;560 BROADWAY;New York;10012.00000000;http://www.janetbordeninc.com/current/
[NYC-galleries] Bose Pacia Modern;(212) 989-7074;508 W 26th St;New York;10001.00000000;http://www.bosepacia.com/
[NYC-galleries] Bound and Unbound;(212) 463-7348;601 W. 26th St;New York;10001.00000000;http://oneartworld.com/Bound+_26+Unbound.html
[NYC-galleries] Bowery Gallery;(646) 230-6655;530 W 25th St;New York;10001.00000000;http://www.bowerygallery.org/
[NYC-galleries] Brenda Taylor Gallery;(212) 463-7166;511 W. 25th Street;New York;10001.00000000;http://www.brendataylorgallery.com/
[NYC-galleries] Bridgewater Gallery of Fine Arts Inc;(212) 674-3650;176 East 3rd Street;New York;10009.00000000;http://www.bwfinearts.com/
[NYC-galleries] Bronx River Art Center;(718) 589-5819;1087 East Tremont Ave;Bronx;10460.00000000;http://www.bronxriverart.org/
[NYC-galleries] Brooke Alexander Gallery;(212) 925-4338;59 Wooster St.;New York;10012.00000000;http://www.baeditions.com/
[NYC-galleries] Brooklyn Arts Exchange;(718) 832-0018;421 Fifth Ave.;Brooklyn;11215.00000000;http://bax.org/
[NYC-galleries] Brooklyn Fireproof;(718) 456-7570;119 Ingraham St;Brooklyn;11237.00000000;http://www.brooklynfireproof.com/
[NYC-galleries] Broome Street Gallery the;(212) 226-6085;498 Broome St;New York;10013.00000000;http://www.anny.org/2/gallery.html
[NYC-galleries] Bruce Palmer Galleries;(212) 595-6651;180 Riverside Drive;New York;10024.00000000;http://www.askart.com/AskART/lists/dealersummary.aspx?searchtype=dealer&company=43159
[NYC-galleries] Bruce Silverstein Gallery;(212) 627-3930;504 W. 22nd St.;New York;10011.00000000;http://www.brucesilverstein.com/
[NYC-galleries] Bruton Gallery Inc;(212) 980-1640;40 E 61st St;New York;10021.00000000;http://www.brutongallery.co.uk/
[NYC-galleries] Buzzco Assoc Inc;(212) 473-8800;33 Bleecker St;New York;10012.00000000;http://www.buzzzco.com/
[NYC-galleries] C & M Arts;(212) 861-0020;45 E. 78th St.;New York;10021.00000000;http://ny.serviceslisted.com/1655047-CMArts.htm
[NYC-galleries] Caelum Gallery;(212) 924-4161;526 W 26th St;New York;10001.00000000;http://www.caelumgallery.com/
[NYC-galleries] Caldwell Snyder Gallery;(212) 387-0208;451 W Broadway;New York;10012.00000000;http://www.merchantcircle.com/business/Caldwell.Snyder.Gallery.212-387-0208
[NYC-galleries] Candyland Films;(212) 219-2500;446 Broadway;New York;10013.00000000;http://www.nyc.com/arts__attractions/candyland_films.209/editorial_review.aspx
[NYC-galleries] Caravan International Co;(212) 772-7160;210 E 86th St;New York;10028.00000000;http://www.nyc.com/arts__attractions/caravan_international_co.451/map_location.aspx
[NYC-galleries] Carboni Inc;(212) 944-1566;2 W 45th St;New York;10036.00000000;http://www.yellowspinny.com/carboni+inc/bus-91954/
[NYC-galleries] Carley Ann M Atty;(212) 334-7993;73 Spring St;New York;10012.00000000;http://www.nyc.com/arts__attractions/carley_ann_m_atty.200/editorial_review.aspx
[NYC-galleries] Carlton Rochell;(212) 759-7600;41 E 57th St;New York;10022.00000000;http://www.carltonrochell.com/
[NYC-galleries] Carnegie Frame Inc;(212) 307-7240;160 W 55th St;New York;10019.00000000;http://carnegieframing.com/
[NYC-galleries] Cartoon Gallery;(718) 793-4714;7028 Austin St;Forest Hills;11375.00000000;http://local.botw.org/New_York/Forest_Hills/Cartoon_Gallery/2547832.html
[NYC-galleries] Cartoonews Gallery;(212) 223-4666;721 5th Ave;New York;10022.00000000;http://local.botw.org/New_York/New_York/Cartoonews_Gallery/85838758.html
[NYC-galleries] Casa Linda Galleries Inc;(212) 534-1847;300 E 95th St;New York;10128.00000000;http://m.nyc.com/arts__attractions/casa_linda_galleries_inc.774/map_location.aspx
